2018-01-15 04:06:24 Unknown item (entry=1910) in creature_equip_template.itemEntry1 for entry = 5931, forced to 0.
2018-01-15 04:06:24 Unknown item (entry=5532) in creature_equip_template.itemEntry1 for entry = 5932, forced to 0.
2018-01-15 04:06:24 Unknown item (entry=5532) in creature_equip_template.itemEntry2 for entry = 5932, forced to 0.
2018-01-15 04:06:24 Unknown item (entry=1117) in creature_equip_template.itemEntry1 for entry = 5938, forced to 0.
2018-01-15 04:06:24 Unknown item (entry=12328) in creature_equip_template.itemEntry1 for entry = 5939, forced to 0.
2018-01-15 04:06:24 Unknown item (entry=6228) in creature_equip_template.itemEntry1 for entry = 5940, forced to 0.
2018-01-15 04:06:24 Unknown item (entry=1117) in creature_equip_template.itemEntry1 for entry = 5941, forced to 0.
2018-01-15 04:06:24 Unknown item (entry=3696) in creature_equip_template.itemEntry1 for entry = 5944, forced to 0.
2018-01-15 04:06:24 Unknown item (entry=5289) in creature_equip_template.itemEntry1 for entry = 5952, forced to 0.
2018-01-15 04:06:24 Unknown item (entry=5289) in creature_equip_template.itemEntry1 for entry = 5953, forced to 0.
2018-01-15 04:06:24 Unknown item (entry=5277) in creature_equip_template.itemEntry1 for entry = 5957, forced to 0.
2018-01-15 04:06:24 Unknown item (entry=5277) in creature_equip_template.itemEntry1 for entry = 5958, forced to 0.
2018-01-15 04:06:24 Unknown item (entry=2813) in creature_equip_template.itemEntry1 for entry = 5974, forced to 0.
2018-01-15 04:06:24 Unknown item (entry=1907) in creature_equip_template.itemEntry1 for entry = 5975, forced to 0.
2018-01-15 04:06:24 Unknown item (entry=5301) in creature_equip_template.itemEntry1 for entry = 5976, forced to 0.
2018-01-15 04:06:24 Unknown item (entry=3361) in creature_equip_template.itemEntry1 for entry = 5977, forced to 0.
2018-01-15 04:06:24 Unknown item (entry=2559) in creature_equip_template.itemEntry1 for entry = 5978, forced to 0.
2018-01-15 04:06:24 Unknown item (entry=5281) in creature_equip_template.itemEntry1 for entry = 5979, forced to 0.
2018-01-15 04:06:24 Unknown item (entry=1896) in creature_equip_template.itemEntry1 for entry = 5980, forced to 0.
2018-01-15 04:06:24 Unknown item (entry=1908) in creature_equip_template.itemEntry1 for entry = 5981, forced to 0.
2018-01-15 04:06:24 Unknown item (entry=5276) in creature_equip_template.itemEntry1 for entry = 5994, forced to 0.
2018-01-15 04:06:24 Unknown item (entry=3346) in creature_equip_template.itemEntry1 for entry = 5995, forced to 0.
2018-01-15 04:06:24 Unknown item (entry=1910) in creature_equip_template.itemEntry1 for entry = 5996, forced to 0.
2018-01-15 04:06:24 Unknown item (entry=2552) in creature_equip_template.itemEntry3 for entry = 5997, forced to 0.
2018-01-15 04:06:24 Unknown item (entry=2182) in creature_equip_template.itemEntry1 for entry = 5998, forced to 0.
2018-01-15 04:06:24 Unknown item (entry=2178) in creature_equip_template.itemEntry1 for entry = 5999, forced to 0.
2018-01-15 04:06:24 Unknown item (entry=1984) in creature_equip_template.itemEntry2 for entry = 5999, forced to 0.
2018-01-15 04:06:24 Unknown item (entry=2176) in creature_equip_template.itemEntry1 for entry = 6000, forced to 0.
2018-01-15 04:06:24 Unknown item (entry=2711) in creature_equip_template.itemEntry1 for entry = 6001, forced to 0.
2018-01-15 04:06:24 Unknown item (entry=2177) in creature_equip_template.itemEntry1 for entry = 6002, forced to 0.
2018-01-15 04:06:24 Unknown item (entry=5305) in creature_equip_template.itemEntry1 for entry = 6003, forced to 0.
2018-01-15 04:06:24 Unknown item (entry=5280) in creature_equip_template.itemEntry1 for entry = 6004, forced to 0.
2018-01-15 04:06:24 Unknown item (entry=6886) in creature_equip_template.itemEntry3 for entry = 6004, forced to 0.
2018-01-15 04:06:24 Unknown item (entry=1907) in creature_equip_template.itemEntry1 for entry = 6006, forced to 0.
2018-01-15 04:06:24 Unknown item (entry=6224) in creature_equip_template.itemEntry1 for entry = 6007, forced to 0.
2018-01-15 04:06:24 Unknown item (entry=2559) in creature_equip_template.itemEntry1 for entry = 6008, forced to 0.
2018-01-15 04:06:24 Unknown item (entry=6231) in creature_equip_template.itemEntry1 for entry = 6009, forced to 0.
2018-01-15 04:06:24 Unknown item (entry=5491) in creature_equip_template.itemEntry1 for entry = 6011, forced to 0.
2018-01-15 04:06:24 Unknown item (entry=1908) in creature_equip_template.itemEntry1 for entry = 6018, forced to 0.
2018-01-15 04:06:24 Unknown item (entry=4994) in creature_equip_template.itemEntry1 for entry = 6019, forced to 0.
2018-01-15 04:06:24 Unknown item (entry=4991) in creature_equip_template.itemEntry1 for entry = 6022, forced to 0.
2018-01-15 04:06:24 Unknown item (entry=2559) in creature_equip_template.itemEntry1 for entry = 6023, forced to 0.
2018-01-15 04:06:24 Unknown item (entry=3433) in creature_equip_template.itemEntry1 for entry = 6026, forced to 0.
2018-01-15 04:06:24 Unknown item (entry=1908) in creature_equip_template.itemEntry1 for entry = 6027, forced to 0.
2018-01-15 04:06:24 Unknown item (entry=6680) in creature_equip_template.itemEntry1 for entry = 6028, forced to 0.
2018-01-15 04:06:24 Unknown item (entry=1903) in creature_equip_template.itemEntry1 for entry = 6030, forced to 0.
2018-01-15 04:06:24 Unknown item (entry=1903) in creature_equip_template.itemEntry1 for entry = 6031, forced to 0.
2018-01-15 04:06:24 Unknown item (entry=5277) in creature_equip_template.itemEntry1 for entry = 6032, forced to 0.
2018-01-15 04:06:24 Unknown item (entry=5281) in creature_equip_template.itemEntry1 for entry = 6035, forced to 0.
2018-01-15 04:06:24 Unknown item (entry=2178) in creature_equip_template.itemEntry1 for entry = 6069, forced to 0.
2018-01-15 04:06:24 Unknown item (entry=2051) in creature_equip_template.itemEntry2 for entry = 6069, forced to 0.
2018-01-15 04:06:24 Unknown item (entry=1908) in creature_equip_template.itemEntry1 for entry = 6070, forced to 0.
2018-01-15 04:06:24 Unknown item (entry=5598) in creature_equip_template.itemEntry1 for entry = 6086, forced to 0.
2018-01-15 04:06:24 Unknown item (entry=5258) in creature_equip_template.itemEntry3 for entry = 6086, forced to 0.
2018-01-15 04:06:24 Unknown item (entry=5598) in creature_equip_template.itemEntry1 for entry = 6087, forced to 0.
2018-01-15 04:06:24 Unknown item (entry=5502) in creature_equip_template.itemEntry1 for entry = 6089, forced to 0.
2018-01-15 04:06:24 Unknown item (entry=2704) in creature_equip_template.itemEntry1 for entry = 6090, forced to 0.
2018-01-15 04:06:24 Unknown item (entry=3757) in creature_equip_template.itemEntry2 for entry = 6090, forced to 0.
2018-01-15 04:06:24 Unknown item (entry=2717) in creature_equip_template.itemEntry1 for entry = 6091, forced to 0.
2018-01-15 04:06:24 Unknown item (entry=1905) in creature_equip_template.itemEntry1 for entry = 6093, forced to 0.
2018-01-15 04:06:24 Unknown item (entry=2023) in creature_equip_template.itemEntry1 for entry = 6113, forced to 0.
2018-01-15 04:06:24 Unknown item (entry=1909) in creature_equip_template.itemEntry1 for entry = 6114, forced to 0.
2018-01-15 04:06:24 Unknown item (entry=2809) in creature_equip_template.itemEntry1 for entry = 6115, forced to 0.
2018-01-15 04:06:24 Unknown item (entry=12862) in creature_equip_template.itemEntry1 for entry = 6119, forced to 0.
2018-01-15 04:06:24 Unknown item (entry=13293) in creature_equip_template.itemEntry1 for entry = 6122, forced to 0.
2018-01-15 04:06:24 Unknown item (entry=22215) in creature_equip_template.itemEntry1 for entry = 6123, forced to 0.
2018-01-15 04:06:24 Unknown item (entry=1909) in creature_equip_template.itemEntry1 for entry = 6124, forced to 0.
2018-01-15 04:06:24 Unknown item (entry=2052) in creature_equip_template.itemEntry2 for entry = 6124, forced to 0.
2018-01-15 04:06:24 Unknown item (entry=2559) in creature_equip_template.itemEntry1 for entry = 6127, forced to 0.
2018-01-15 04:06:24 Unknown item (entry=5304) in creature_equip_template.itemEntry1 for entry = 6129, forced to 0.
2018-01-15 04:06:24 Unknown item (entry=5747) in creature_equip_template.itemEntry1 for entry = 6130, forced to 0.
2018-01-15 04:06:24 Unknown item (entry=1907) in creature_equip_template.itemEntry1 for entry = 6131, forced to 0.
2018-01-15 04:06:24 Unknown item (entry=5278) in creature_equip_template.itemEntry1 for entry = 6136, forced to 0.
2018-01-15 04:06:24 Unknown item (entry=1901) in creature_equip_template.itemEntry1 for entry = 6138, forced to 0.
2018-01-15 04:06:24 Unknown item (entry=2182) in creature_equip_template.itemEntry1 for entry = 6142, forced to 0.
2018-01-15 04:06:24 Unknown item (entry=2182) in creature_equip_template.itemEntry1 for entry = 6143, forced to 0.
2018-01-15 04:06:24 Unknown item (entry=5491) in creature_equip_template.itemEntry1 for entry = 6144, forced to 0.
2018-01-15 04:06:24 Unknown item (entry=2177) in creature_equip_template.itemEntry1 for entry = 6168, forced to 0.
2018-01-15 04:06:24 Unknown item (entry=1903) in creature_equip_template.itemEntry1 for entry = 6169, forced to 0.
2018-01-15 04:06:24 Unknown item (entry=2557) in creature_equip_template.itemEntry1 for entry = 6171, forced to 0.
2018-01-15 04:06:24 Unknown item (entry=5292) in creature_equip_template.itemEntry1 for entry = 6172, forced to 0.
2018-01-15 04:06:24 Unknown item (entry=5292) in creature_equip_template.itemEntry1 for entry = 6177, forced to 0.
2018-01-15 04:06:24 Unknown item (entry=1903) in creature_equip_template.itemEntry1 for entry = 6178, forced to 0.
2018-01-15 04:06:24 Unknown item (entry=2557) in creature_equip_template.itemEntry1 for entry = 6179, forced to 0.
2018-01-15 04:06:24 Unknown item (entry=1897) in creature_equip_template.itemEntry1 for entry = 6180, forced to 0.
2018-01-15 04:06:24 Unknown item (entry=1903) in creature_equip_template.itemEntry1 for entry = 6181, forced to 0.
2018-01-15 04:06:24 Unknown item (entry=2552) in creature_equip_template.itemEntry3 for entry = 6182, forced to 0.
2018-01-15 04:06:24 Unknown item (entry=5491) in creature_equip_template.itemEntry1 for entry = 6183, forced to 0.
2018-01-15 04:06:24 Unknown item (entry=1904) in creature_equip_template.itemEntry1 for entry = 6184, forced to 0.
2018-01-15 04:06:24 Unknown item (entry=1899) in creature_equip_template.itemEntry1 for entry = 6185, forced to 0.
2018-01-15 04:06:24 Unknown item (entry=1907) in creature_equip_template.itemEntry1 for entry = 6186, forced to 0.
2018-01-15 04:06:24 Unknown item (entry=4991) in creature_equip_template.itemEntry1 for entry = 6187, forced to 0.
2018-01-15 04:06:24 Unknown item (entry=6334) in creature_equip_template.itemEntry1 for entry = 6188, forced to 0.
2018-01-15 04:06:24 Unknown item (entry=5301) in creature_equip_template.itemEntry1 for entry = 6189, forced to 0.
2018-01-15 04:06:24 Unknown item (entry=2023) in creature_equip_template.itemEntry1 for entry = 6190, forced to 0.
2018-01-15 04:06:24 Unknown item (entry=5870) in creature_equip_template.itemEntry3 for entry = 6190, forced to 0.
2018-01-15 04:06:24 Unknown item (entry=2182) in creature_equip_template.itemEntry1 for entry = 6193, forced to 0.
2018-01-15 04:06:24 Unknown item (entry=1899) in creature_equip_template.itemEntry1 for entry = 6194, forced to 0.
2018-01-15 04:06:24 Unknown item (entry=5284) in creature_equip_template.itemEntry1 for entry = 6195, forced to 0.
2018-01-15 04:06:24 Unknown item (entry=5745) in creature_equip_template.itemEntry1 for entry = 6196, forced to 0.
2018-01-15 04:06:24 Unknown item (entry=5304) in creature_equip_template.itemEntry1 for entry = 6197, forced to 0.
2018-01-15 04:06:24 Unknown item (entry=5285) in creature_equip_template.itemEntry1 for entry = 6198, forced to 0.
2018-01-15 04:06:24 Unknown item (entry=1908) in creature_equip_template.itemEntry1 for entry = 6199, forced to 0.
2018-01-15 04:06:24 Unknown item (entry=5280) in creature_equip_template.itemEntry1 for entry = 6201, forced to 0.
2018-01-15 04:06:24 Unknown item (entry=5276) in creature_equip_template.itemEntry1 for entry = 6202, forced to 0.
2018-01-15 04:06:24 Unknown item (entry=6334) in creature_equip_template.itemEntry1 for entry = 6206, forced to 0.
2018-01-15 04:06:24 Unknown item (entry=5281) in creature_equip_template.itemEntry1 for entry = 6207, forced to 0.
2018-01-15 04:06:24 Unknown item (entry=1904) in creature_equip_template.itemEntry1 for entry = 6208, forced to 0.
2018-01-15 04:06:24 Unknown item (entry=5278) in creature_equip_template.itemEntry1 for entry = 6210, forced to 0.
2018-01-15 04:06:24 Unknown item (entry=5286) in creature_equip_template.itemEntry1 for entry = 6211, forced to 0.
2018-01-15 04:06:24 Unknown item (entry=5285) in creature_equip_template.itemEntry1 for entry = 6212, forced to 0.
2018-01-15 04:06:24 Unknown item (entry=1896) in creature_equip_template.itemEntry1 for entry = 6221, forced to 0.
2018-01-15 04:06:24 Unknown item (entry=2552) in creature_equip_template.itemEntry3 for entry = 6221, forced to 0.
2018-01-15 04:06:24 Unknown item (entry=6886) in creature_equip_template.itemEntry3 for entry = 6222, forced to 0.
2018-01-15 04:06:24 Unknown item (entry=1905) in creature_equip_template.itemEntry1 for entry = 6223, forced to 0.
2018-01-15 04:06:24 Unknown item (entry=2552) in creature_equip_template.itemEntry3 for entry = 6223, forced to 0.
2018-01-15 04:06:24 Unknown item (entry=6886) in creature_equip_template.itemEntry3 for entry = 6224, forced to 0.
2018-01-15 04:06:24 Unknown item (entry=2177) in creature_equip_template.itemEntry1 for entry = 6228, forced to 0.
2018-01-15 04:06:24 Unknown item (entry=3366) in creature_equip_template.itemEntry1 for entry = 6236, forced to 0.
2018-01-15 04:06:24 Unknown item (entry=2551) in creature_equip_template.itemEntry1 for entry = 6237, forced to 0.
2018-01-15 04:06:24 Unknown item (entry=2551) in creature_equip_template.itemEntry3 for entry = 6237, forced to 0.
2018-01-15 04:06:24 Unknown item (entry=1899) in creature_equip_template.itemEntry1 for entry = 6240, forced to 0.
2018-01-15 04:06:24 Unknown item (entry=5292) in creature_equip_template.itemEntry1 for entry = 6241, forced to 0.
2018-01-15 04:06:24 Unknown item (entry=1897) in creature_equip_template.itemEntry1 for entry = 6243, forced to 0.
2018-01-15 04:06:24 Unknown item (entry=2179) in creature_equip_template.itemEntry2 for entry = 6243, forced to 0.
2018-01-15 04:06:24 Unknown item (entry=12937) in creature_equip_template.itemEntry1 for entry = 6244, forced to 0.
2018-01-15 04:06:24 Unknown item (entry=3433) in creature_equip_template.itemEntry1 for entry = 6245, forced to 0.
2018-01-15 04:06:24 Unknown item (entry=3494) in creature_equip_template.itemEntry1 for entry = 6246, forced to 0.
2018-01-15 04:06:24 Unknown item (entry=2559) in creature_equip_template.itemEntry1 for entry = 6247, forced to 0.
2018-01-15 04:06:24 Unknown item (entry=5277) in creature_equip_template.itemEntry1 for entry = 6251, forced to 0.
2018-01-15 04:06:24 Unknown item (entry=12937) in creature_equip_template.itemEntry1 for entry = 6253, forced to 0.
2018-01-15 04:06:24 Unknown item (entry=10619) in creature_equip_template.itemEntry1 for entry = 6254, forced to 0.
2018-01-15 04:06:24 Unknown item (entry=2559) in creature_equip_template.itemEntry1 for entry = 6266, forced to 0.
2018-01-15 04:06:24 Unknown item (entry=4993) in creature_equip_template.itemEntry1 for entry = 6267, forced to 0.
2018-01-15 04:06:24 Unknown item (entry=3362) in creature_equip_template.itemEntry1 for entry = 6272, forced to 0.
2018-01-15 04:06:24 Unknown item (entry=2197) in creature_equip_template.itemEntry1 for entry = 6286, forced to 0.
2018-01-15 04:06:24 Unknown item (entry=5278) in creature_equip_template.itemEntry1 for entry = 6287, forced to 0.
2018-01-15 04:06:24 Unknown item (entry=5278) in creature_equip_template.itemEntry1 for entry = 6288, forced to 0.
2018-01-15 04:06:24 Unknown item (entry=5278) in creature_equip_template.itemEntry1 for entry = 6291, forced to 0.
2018-01-15 04:06:24 Unknown item (entry=5278) in creature_equip_template.itemEntry1 for entry = 6292, forced to 0.
2018-01-15 04:06:24 Unknown item (entry=2714) in creature_equip_template.itemEntry1 for entry = 6293, forced to 0.
2018-01-15 04:06:24 Unknown item (entry=12743) in creature_equip_template.itemEntry2 for entry = 6293, forced to 0.
2018-01-15 04:06:24 Unknown item (entry=2711) in creature_equip_template.itemEntry1 for entry = 6295, forced to 0.
2018-01-15 04:06:24 Unknown item (entry=1910) in creature_equip_template.itemEntry1 for entry = 6297, forced to 0.
2018-01-15 04:06:24 Unknown item (entry=1910) in creature_equip_template.itemEntry1 for entry = 6298, forced to 0.
2018-01-15 04:06:24 Unknown item (entry=1903) in creature_equip_template.itemEntry1 for entry = 6299, forced to 0.
2018-01-15 04:06:24 Unknown item (entry=5532) in creature_equip_template.itemEntry1 for entry = 6300, forced to 0.
2018-01-15 04:06:24 Unknown item (entry=1910) in creature_equip_template.itemEntry1 for entry = 6301, forced to 0.
2018-01-15 04:06:24 Unknown item (entry=5278) in creature_equip_template.itemEntry1 for entry = 6306, forced to 0.
2018-01-15 04:06:24 Unknown item (entry=11087) in creature_equip_template.itemEntry1 for entry = 6326, forced to 0.
2018-01-15 04:06:24 Unknown item (entry=13150) in creature_equip_template.itemEntry1 for entry = 6327, forced to 0.
2018-01-15 04:06:24 Unknown item (entry=1907) in creature_equip_template.itemEntry1 for entry = 6328, forced to 0.
2018-01-15 04:06:24 Unknown item (entry=5276) in creature_equip_template.itemEntry1 for entry = 6351, forced to 0.
2018-01-15 04:06:24 Unknown item (entry=2827) in creature_equip_template.itemEntry1 for entry = 6367, forced to 0.
2018-01-15 04:06:24 Unknown item (entry=1895) in creature_equip_template.itemEntry1 for entry = 6371, forced to 0.
2018-01-15 04:06:24 Unknown item (entry=11343) in creature_equip_template.itemEntry1 for entry = 6373, forced to 0.
2018-01-15 04:06:24 Unknown item (entry=12937) in creature_equip_template.itemEntry1 for entry = 6374, forced to 0.
2018-01-15 04:06:24 Unknown item (entry=1907) in creature_equip_template.itemEntry1 for entry = 6376, forced to 0.
2018-01-15 04:06:24 Unknown item (entry=2559) in creature_equip_template.itemEntry1 for entry = 6382, forced to 0.
2018-01-15 04:06:24 Unknown item (entry=5278) in creature_equip_template.itemEntry1 for entry = 6387, forced to 0.
2018-01-15 04:06:24 Unknown item (entry=1905) in creature_equip_template.itemEntry1 for entry = 6389, forced to 0.
2018-01-15 04:06:24 Unknown item (entry=2827) in creature_equip_template.itemEntry1 for entry = 6390, forced to 0.
2018-01-15 04:06:24 Unknown item (entry=1899) in creature_equip_template.itemEntry1 for entry = 6391, forced to 0.
2018-01-15 04:06:24 Unknown item (entry=11585) in creature_equip_template.itemEntry2 for entry = 6391, forced to 0.
2018-01-15 04:06:24 Unknown item (entry=5304) in creature_equip_template.itemEntry1 for entry = 6392, forced to 0.
2018-01-15 04:06:24 Unknown item (entry=4991) in creature_equip_template.itemEntry1 for entry = 6393, forced to 0.
2018-01-15 04:06:24 Unknown item (entry=5301) in creature_equip_template.itemEntry1 for entry = 6394, forced to 0.
2018-01-15 04:06:24 Unknown item (entry=12950) in creature_equip_template.itemEntry1 for entry = 6395, forced to 0.
2018-01-15 04:06:24 Unknown item (entry=2552) in creature_equip_template.itemEntry3 for entry = 6407, forced to 0.
2018-01-15 04:06:24 Unknown item (entry=1901) in creature_equip_template.itemEntry1 for entry = 6408, forced to 0.
2018-01-15 04:06:24 Unknown item (entry=1903) in creature_equip_template.itemEntry1 for entry = 6410, forced to 0.
2018-01-15 04:06:24 Unknown item (entry=3350) in creature_equip_template.itemEntry1 for entry = 6411, forced to 0.
2018-01-15 04:06:24 Unknown item (entry=2711) in creature_equip_template.itemEntry1 for entry = 6446, forced to 0.
2018-01-15 04:06:24 Unknown item (entry=12298) in creature_equip_template.itemEntry1 for entry = 6467, forced to 0.
2018-01-15 04:06:24 Unknown item (entry=10618) in creature_equip_template.itemEntry2 for entry = 6467, forced to 0.
2018-01-15 04:06:24 Unknown item (entry=2177) in creature_equip_template.itemEntry1 for entry = 6487, forced to 0.
2018-01-15 04:06:24 Unknown item (entry=5491) in creature_equip_template.itemEntry1 for entry = 6488, forced to 0.
2018-01-15 04:06:24 Unknown item (entry=1903) in creature_equip_template.itemEntry1 for entry = 6489, forced to 0.
2018-01-15 04:06:24 Unknown item (entry=2703) in creature_equip_template.itemEntry1 for entry = 6495, forced to 0.
2018-01-15 04:06:24 Unknown item (entry=5281) in creature_equip_template.itemEntry1 for entry = 6522, forced to 0.
2018-01-15 04:06:24 Unknown item (entry=1909) in creature_equip_template.itemEntry1 for entry = 6523, forced to 0.
2018-01-15 04:06:24 Unknown item (entry=2552) in creature_equip_template.itemEntry3 for entry = 6523, forced to 0.
2018-01-15 04:06:24 Unknown item (entry=1907) in creature_equip_template.itemEntry1 for entry = 6526, forced to 0.
2018-01-15 04:06:24 Unknown item (entry=2198) in creature_equip_template.itemEntry1 for entry = 6546, forced to 0.
2018-01-15 04:06:24 Unknown item (entry=3695) in creature_equip_template.itemEntry2 for entry = 6546, forced to 0.
2018-01-15 04:06:24 Unknown item (entry=13061) in creature_equip_template.itemEntry1 for entry = 6548, forced to 0.
2018-01-15 04:06:24 Unknown item (entry=5747) in creature_equip_template.itemEntry1 for entry = 6549, forced to 0.
2018-01-15 04:06:24 Unknown item (entry=1900) in creature_equip_template.itemEntry1 for entry = 6566, forced to 0.
2018-01-15 04:06:24 Unknown item (entry=2200) in creature_equip_template.itemEntry1 for entry = 6567, forced to 0.
2018-01-15 04:06:24 Unknown item (entry=2200) in creature_equip_template.itemEntry1 for entry = 6568, forced to 0.
2018-01-15 04:06:24 Unknown item (entry=3695) in creature_equip_template.itemEntry2 for entry = 6568, forced to 0.
2018-01-15 04:06:24 Unknown item (entry=5291) in creature_equip_template.itemEntry1 for entry = 6570, forced to 0.
2018-01-15 04:06:24 Unknown item (entry=1961) in creature_equip_template.itemEntry2 for entry = 6570, forced to 0.
2018-01-15 04:06:24 Unknown item (entry=5281) in creature_equip_template.itemEntry1 for entry = 6574, forced to 0.
2018-01-15 04:06:24 Unknown item (entry=2813) in creature_equip_template.itemEntry1 for entry = 6575, forced to 0.
2018-01-15 04:06:24 Unknown item (entry=1910) in creature_equip_template.itemEntry1 for entry = 6579, forced to 0.
2018-01-15 04:06:24 Unknown item (entry=3367) in creature_equip_template.itemEntry1 for entry = 6586, forced to 0.
2018-01-15 04:06:24 Unknown item (entry=3346) in creature_equip_template.itemEntry1 for entry = 6607, forced to 0.
2018-01-15 04:06:24 Unknown item (entry=5303) in creature_equip_template.itemEntry1 for entry = 6646, forced to 0.
2018-01-15 04:06:25 Unknown item (entry=1983) in creature_equip_template.itemEntry1 for entry = 6647, forced to 0.
2018-01-15 04:06:25 Unknown item (entry=13147) in creature_equip_template.itemEntry3 for entry = 6647, forced to 0.
2018-01-15 04:06:25 Unknown item (entry=2147) in creature_equip_template.itemEntry1 for entry = 6649, forced to 0.
2018-01-15 04:06:25 Unknown item (entry=5747) in creature_equip_template.itemEntry1 for entry = 6650, forced to 0.
2018-01-15 04:06:25 Unknown item (entry=1897) in creature_equip_template.itemEntry1 for entry = 6667, forced to 0.
2018-01-15 04:06:25 Unknown item (entry=2182) in creature_equip_template.itemEntry1 for entry = 6668, forced to 0.
2018-01-15 04:06:25 Unknown item (entry=1905) in creature_equip_template.itemEntry1 for entry = 6687, forced to 0.
2018-01-15 04:06:25 Unknown item (entry=1957) in creature_equip_template.itemEntry2 for entry = 6687, forced to 0.
2018-01-15 04:06:25 Unknown item (entry=1905) in creature_equip_template.itemEntry1 for entry = 6688, forced to 0.
2018-01-15 04:06:25 Unknown item (entry=1957) in creature_equip_template.itemEntry2 for entry = 6688, forced to 0.
2018-01-15 04:06:25 Unknown item (entry=12329) in creature_equip_template.itemEntry1 for entry = 6706, forced to 0.
2018-01-15 04:06:25 Unknown item (entry=2711) in creature_equip_template.itemEntry1 for entry = 6707, forced to 0.
2018-01-15 04:06:25 Unknown item (entry=5284) in creature_equip_template.itemEntry2 for entry = 6707, forced to 0.
2018-01-15 04:06:25 Unknown item (entry=6680) in creature_equip_template.itemEntry1 for entry = 6726, forced to 0.
2018-01-15 04:06:25 Unknown item (entry=5278) in creature_equip_template.itemEntry1 for entry = 6739, forced to 0.
2018-01-15 04:06:25 Unknown item (entry=5278) in creature_equip_template.itemEntry1 for entry = 6741, forced to 0.
2018-01-15 04:06:25 Unknown item (entry=3362) in creature_equip_template.itemEntry1 for entry = 6746, forced to 0.
2018-01-15 04:06:25 Unknown item (entry=3362) in creature_equip_template.itemEntry1 for entry = 6747, forced to 0.
2018-01-15 04:06:25 Unknown item (entry=3366) in creature_equip_template.itemEntry1 for entry = 6766, forced to 0.
2018-01-15 04:06:25 Unknown item (entry=10616) in creature_equip_template.itemEntry1 for entry = 6767, forced to 0.
2018-01-15 04:06:25 Unknown item (entry=10616) in creature_equip_template.itemEntry2 for entry = 6767, forced to 0.
2018-01-15 04:06:25 Unknown item (entry=5285) in creature_equip_template.itemEntry1 for entry = 6768, forced to 0.
2018-01-15 04:06:25 Unknown item (entry=2179) in creature_equip_template.itemEntry1 for entry = 6771, forced to 0.
2018-01-15 04:06:25 Unknown item (entry=2711) in creature_equip_template.itemEntry2 for entry = 6771, forced to 0.
2018-01-15 04:06:25 Unknown item (entry=1905) in creature_equip_template.itemEntry1 for entry = 6775, forced to 0.
2018-01-15 04:06:25 Unknown item (entry=4994) in creature_equip_template.itemEntry1 for entry = 6777, forced to 0.
2018-01-15 04:06:25 Unknown item (entry=12332) in creature_equip_template.itemEntry1 for entry = 6779, forced to 0.
2018-01-15 04:06:25 Unknown item (entry=3698) in creature_equip_template.itemEntry2 for entry = 6779, forced to 0.
2018-01-15 04:06:25 Unknown item (entry=2197) in creature_equip_template.itemEntry1 for entry = 6786, forced to 0.
2018-01-15 04:06:25 Unknown item (entry=3362) in creature_equip_template.itemEntry1 for entry = 6791, forced to 0.
2018-01-15 04:06:25 Unknown item (entry=2703) in creature_equip_template.itemEntry1 for entry = 6806, forced to 0.
2018-01-15 04:06:25 Unknown item (entry=5303) in creature_equip_template.itemEntry1 for entry = 6868, forced to 0.
2018-01-15 04:06:25 Unknown item (entry=5303) in creature_equip_template.itemEntry1 for entry = 6887, forced to 0.
2018-01-15 04:06:25 Unknown item (entry=5305) in creature_equip_template.itemEntry1 for entry = 6906, forced to 0.
2018-01-15 04:06:25 Unknown item (entry=5260) in creature_equip_template.itemEntry3 for entry = 6906, forced to 0.
2018-01-15 04:06:25 Unknown item (entry=13922) in creature_equip_template.itemEntry2 for entry = 6908, forced to 0.
2018-01-15 04:06:25 Unknown item (entry=1896) in creature_equip_template.itemEntry1 for entry = 6927, forced to 0.
2018-01-15 04:06:25 Unknown item (entry=2196) in creature_equip_template.itemEntry1 for entry = 6928, forced to 0.
2018-01-15 04:06:25 Unknown item (entry=6334) in creature_equip_template.itemEntry1 for entry = 6929, forced to 0.
2018-01-15 04:06:25 Unknown item (entry=3362) in creature_equip_template.itemEntry1 for entry = 6930, forced to 0.
2018-01-15 04:06:25 Unknown item (entry=5285) in creature_equip_template.itemEntry1 for entry = 6946, forced to 0.
2018-01-15 04:06:25 Unknown item (entry=5281) in creature_equip_template.itemEntry1 for entry = 6966, forced to 0.
2018-01-15 04:06:25 Unknown item (entry=1903) in creature_equip_template.itemEntry1 for entry = 6987, forced to 0.
2018-01-15 04:06:25 Unknown item (entry=5291) in creature_equip_template.itemEntry1 for entry = 7007, forced to 0.
2018-01-15 04:06:25 Unknown item (entry=5287) in creature_equip_template.itemEntry1 for entry = 7008, forced to 0.
2018-01-15 04:06:25 Unknown item (entry=2711) in creature_equip_template.itemEntry1 for entry = 7009, forced to 0.
2018-01-15 04:06:25 Unknown item (entry=2179) in creature_equip_template.itemEntry2 for entry = 7009, forced to 0.
2018-01-15 04:06:25 Unknown item (entry=5303) in creature_equip_template.itemEntry1 for entry = 7010, forced to 0.
2018-01-15 04:06:25 Unknown item (entry=3326) in creature_equip_template.itemEntry1 for entry = 7011, forced to 0.
2018-01-15 04:06:25 Unknown item (entry=1910) in creature_equip_template.itemEntry1 for entry = 7012, forced to 0.
2018-01-15 04:06:25 Unknown item (entry=24418) in creature_equip_template.itemEntry1 for entry = 7013, forced to 0.
